parque,capacidade,nivel_trafego,dia,data,hora,dia_semana,entradas,saidas,ocupacao,fluxo_total,taxa_fluxo_hora
P035,81,Médio,46,2020-02-15,8,5,0,1,41,1,1.0
P035,81,Médio,46,2020-02-15,9,5,0,3,38,3,3.0
P035,81,Médio,46,2020-02-15,10,5,0,12,28,12,12.0
P035,81,Médio,46,2020-02-15,11,5,0,2,23,2,2.0
P035,81,Médio,46,2020-02-15,12,5,0,6,17,6,6.0
P035,81,Médio,46,2020-02-15,13,5,1,2,17,3,3.0
P035,81,Médio,46,2020-02-15,14,5,0,0,16,0,0.0
P035,81,Médio,46,2020-02-15,16,5,1,17,0,18,18.0
P035,81,Médio,46,2020-02-15,17,5,4,0,2,4,4.0
P035,81,Médio,46,2020-02-15,18,5,18,2,14,20,20.0
P035,81,Médio,46,2020-02-15,19,5,6,1,22,7,7.0
P035,81,Médio,46,2020-02-15,21,5,0,23,9,23,23.0
P035,81,Médio,47,2020-02-16,0,6,38,2,28,40,40.0
P035,81,Médio,47,2020-02-16,1,6,21,4,52,25,25.0
P035,81,Médio,47,2020-02-16,2,6,5,0,62,5,5.0
P035,81,Médio,47,2020-02-16,3,6,0,1,62,1,1.0
P035,81,Médio,47,2020-02-16,4,6,0,3,62,3,3.0
P035,81,Médio,47,2020-02-16,5,6,0,2,62,2,2.0
P035,81,Médio,47,2020-02-16,6,6,0,2,62,2,2.0
P035,81,Médio,47,2020-02-16,7,6,0,2,62,2,2.0
P035,81,Médio,47,2020-02-16,8,6,1,21,55,22,22.0
P035,81,Médio,47,2020-02-16,9,6,1,0,46,1,1.0
P035,81,Médio,47,2020-02-16,10,6,0,0,46,0,0.0
P035,81,Médio,47,2020-02-16,11,6,0,2,44,2,2.0
P035,81,Médio,47,2020-02-16,12,6,1,8,42,9,9.0
P035,81,Médio,47,2020-02-16,13,6,0,15,27,15,15.0
P035,81,Médio,47,2020-02-16,14,6,0,4,18,4,4.0
P035,81,Médio,47,2020-02-16,16,6,3,2,20,5,5.0
P035,81,Médio,47,2020-02-16,17,6,3,0,22,3,3.0
P035,81,Médio,47,2020-02-16,18,6,6,2,23,8,8.0
P035,81,Médio,47,2020-02-16,19,6,5,0,30,5,5.0
P035,81,Médio,47,2020-02-16,20,6,4,9,31,13,13.0
P035,81,Médio,47,2020-02-16,21,6,0,18,10,18,18.0
P035,81,Médio,47,2020-02-16,23,6,16,1,16,17,17.0
P035,81,Médio,48,2020-02-17,0,0,4,0,26,4,4.0
P035,81,Médio,48,2020-02-17,1,0,9,1,35,10,10.0
P035,81,Médio,48,2020-02-17,2,0,3,0,37,3,3.0
P035,81,Médio,48,2020-02-17,3,0,0,0,38,0,0.0
P035,81,Médio,48,2020-02-17,4,0,0,0,38,0,0.0
P035,81,Médio,48,2020-02-17,5,0,0,0,38,0,0.0
P035,81,Médio,48,2020-02-17,6,0,0,0,38,0,0.0
P035,81,Médio,48,2020-02-17,7,0,0,0,38,0,0.0
P035,81,Médio,48,2020-02-17,9,0,0,5,34,5,5.0
P035,81,Médio,48,2020-02-17,10,0,0,13,24,13,13.0
P035,81,Médio,48,2020-02-17,11,0,1,14,7,15,15.0
P035,81,Médio,48,2020-02-17,12,0,2,2,6,4,4.0
P035,81,Médio,48,2020-02-17,13,0,3,9,6,12,12.0
P035,81,Médio,48,2020-02-17,14,0,2,2,0,4,4.0
P035,81,Médio,48,2020-02-17,15,0,0,0,1,0,0.0
P035,81,Médio,48,2020-02-17,16,0,1,0,2,1,1.0
P035,81,Médio,48,2020-02-17,17,0,14,1,10,15,15.0
P035,81,Médio,48,2020-02-17,18,0,16,2,26,18,18.0
P035,81,Médio,48,2020-02-17,19,0,0,10,19,10,10.0
P035,81,Médio,48,2020-02-17,20,0,1,19,1,20,20.0
P035,81,Médio,48,2020-02-17,21,0,0,1,0,1,1.0
P035,81,Médio,48,2020-02-17,22,0,17,1,16,18,18.0
P035,81,Médio,48,2020-02-17,23,0,5,0,20,5,5.0
P035,81,Médio,49,2020-02-18,0,1,32,12,45,44,44.0
P035,81,Médio,49,2020-02-18,1,1,1,0,43,1,1.0
P035,81,Médio,49,2020-02-18,2,1,0,0,43,0,0.0
P035,81,Médio,49,2020-02-18,3,1,0,0,43,0,0.0
P035,81,Médio,49,2020-02-18,4,1,0,0,43,0,0.0
P035,81,Médio,49,2020-02-18,5,1,0,0,43,0,0.0
P035,81,Médio,49,2020-02-18,6,1,0,0,43,0,0.0
P035,81,Médio,49,2020-02-18,7,1,0,0,43,0,0.0
P035,81,Médio,49,2020-02-18,8,1,0,4,40,4,4.0
P035,81,Médio,49,2020-02-18,9,1,0,15,28,15,15.0
P035,81,Médio,49,2020-02-18,10,1,1,24,4,25,25.0
P035,81,Médio,49,2020-02-18,11,1,0,0,1,0,0.0
P035,81,Médio,49,2020-02-18,12,1,1,1,0,2,2.0
P035,81,Médio,49,2020-02-18,13,1,0,1,0,1,1.0
P035,81,Médio,49,2020-02-18,14,1,2,2,1,4,4.0
P035,81,Médio,49,2020-02-18,15,1,3,0,2,3,3.0
P035,81,Médio,49,2020-02-18,16,1,0,3,0,3,3.0
P035,81,Médio,49,2020-02-18,17,1,4,2,1,6,6.0
P035,81,Médio,49,2020-02-18,18,1,12,1,13,13,13.0
P035,81,Médio,49,2020-02-18,19,1,6,1,18,7,7.0
P035,81,Médio,49,2020-02-18,20,1,0,0,18,0,0.0
P035,81,Médio,49,2020-02-18,21,1,12,1,25,13,13.0
P035,81,Médio,49,2020-02-18,22,1,7,0,34,7,7.0
P035,81,Médio,49,2020-02-18,23,1,2,0,38,2,2.0
P035,81,Médio,50,2020-02-19,0,2,3,0,40,3,3.0
P035,81,Médio,50,2020-02-19,1,2,2,0,43,2,2.0
P035,81,Médio,50,2020-02-19,2,2,1,0,44,1,1.0
P035,81,Médio,50,2020-02-19,3,2,0,0,44,0,0.0
P035,81,Médio,50,2020-02-19,4,2,0,0,44,0,0.0
P035,81,Médio,50,2020-02-19,5,2,0,0,44,0,0.0
P035,81,Médio,50,2020-02-19,6,2,0,0,44,0,0.0
P035,81,Médio,50,2020-02-19,7,2,0,7,39,7,7.0
P035,81,Médio,50,2020-02-19,9,2,1,38,1,39,39.0
P035,81,Médio,50,2020-02-19,10,2,1,1,0,2,2.0
P035,81,Médio,50,2020-02-19,11,2,0,0,0,0,0.0
P035,81,Médio,50,2020-02-19,12,2,1,1,0,2,2.0
P035,81,Médio,50,2020-02-19,13,2,2,2,1,4,4.0
P035,81,Médio,50,2020-02-19,14,2,2,2,1,4,4.0
P035,81,Médio,50,2020-02-19,15,2,2,2,1,4,4.0
P035,81,Médio,50,2020-02-19,16,2,4,1,4,5,5.0
P035,81,Médio,50,2020-02-19,17,2,10,1,9,11,11.0
P035,81,Médio,50,2020-02-19,18,2,7,1,18,8,8.0
P035,81,Médio,50,2020-02-19,19,2,9,1,25,10,10.0
P035,81,Médio,50,2020-02-19,20,2,0,1,25,1,1.0
P035,81,Médio,50,2020-02-19,21,2,1,2,25,3,3.0
P035,81,Médio,50,2020-02-19,22,2,9,1,32,10,10.0
P035,81,Médio,50,2020-02-19,23,2,7,1,35,8,8.0
P035,81,Médio,51,2020-02-20,0,3,3,0,41,3,3.0
P035,81,Médio,51,2020-02-20,1,3,0,1,40,1,1.0
P035,81,Médio,51,2020-02-20,2,3,1,0,41,1,1.0
P035,81,Médio,51,2020-02-20,3,3,0,0,41,0,0.0
P035,81,Médio,51,2020-02-20,4,3,0,0,41,0,0.0
P035,81,Médio,51,2020-02-20,5,3,0,0,41,0,0.0
P035,81,Médio,51,2020-02-20,6,3,1,1,40,2,2.0
P035,81,Médio,51,2020-02-20,7,3,3,1,41,4,4.0
P035,81,Médio,51,2020-02-20,9,3,1,23,24,24,24.0
P035,81,Médio,51,2020-02-20,10,3,1,16,6,17,17.0
P035,81,Médio,51,2020-02-20,11,3,1,7,2,8,8.0
P035,81,Médio,51,2020-02-20,12,3,3,3,1,6,6.0
P035,81,Médio,51,2020-02-20,13,3,0,0,0,0,0.0
P035,81,Médio,51,2020-02-20,14,3,4,3,2,7,7.0
P035,81,Médio,51,2020-02-20,15,3,0,0,1,0,0.0
P035,81,Médio,51,2020-02-20,16,3,5,0,4,5,5.0
P035,81,Médio,51,2020-02-20,17,3,13,1,14,14,14.0
P035,81,Médio,51,2020-02-20,18,3,4,4,16,8,8.0
P035,81,Médio,51,2020-02-20,19,3,0,0,18,0,0.0
P035,81,Médio,51,2020-02-20,20,3,0,5,13,5,5.0
P035,81,Médio,51,2020-02-20,21,3,0,6,8,6,6.0
P035,81,Médio,51,2020-02-20,22,3,9,1,14,10,10.0
P035,81,Médio,51,2020-02-20,23,3,11,1,22,12,12.0
P035,81,Médio,52,2020-02-21,0,4,17,1,40,18,18.0
P035,81,Médio,52,2020-02-21,1,4,3,0,43,3,3.0
P035,81,Médio,52,2020-02-21,2,4,1,0,45,1,1.0
P035,81,Médio,52,2020-02-21,3,4,0,0,45,0,0.0
P035,81,Médio,52,2020-02-21,4,4,0,0,45,0,0.0
P035,81,Médio,52,2020-02-21,5,4,0,0,45,0,0.0
P035,81,Médio,52,2020-02-21,6,4,0,0,45,0,0.0
P035,81,Médio,52,2020-02-21,7,4,0,0,45,0,0.0
P035,81,Médio,52,2020-02-21,8,4,0,1,44,1,1.0
P035,81,Médio,52,2020-02-21,9,4,0,16,34,16,16.0
P035,81,Médio,52,2020-02-21,10,4,0,11,20,11,11.0
P035,81,Médio,52,2020-02-21,11,4,0,9,10,9,9.0
P035,81,Médio,52,2020-02-21,12,4,0,8,1,8,8.0
P035,81,Médio,52,2020-02-21,13,4,2,0,2,2,2.0
P035,81,Médio,52,2020-02-21,14,4,7,7,4,14,14.0
P035,81,Médio,52,2020-02-21,17,4,4,1,4,5,5.0
P035,81,Médio,52,2020-02-21,18,4,3,0,8,3,3.0
P035,81,Médio,52,2020-02-21,19,4,0,6,6,6,6.0
P035,81,Médio,52,2020-02-21,20,4,0,1,1,1,1.0
P035,81,Médio,52,2020-02-21,21,4,1,1,0,2,2.0
P035,81,Médio,52,2020-02-21,22,4,12,2,7,14,14.0
P035,81,Médio,52,2020-02-21,23,4,1,0,12,1,1.0
P035,81,Médio,53,2020-02-22,0,5,12,19,14,31,31.0
P035,81,Médio,53,2020-02-22,1,5,21,2,15,23,23.0
P035,81,Médio,53,2020-02-22,2,5,13,2,32,15,15.0
P035,81,Médio,53,2020-02-22,3,5,6,1,40,7,7.0
P035,81,Médio,53,2020-02-22,4,5,0,0,40,0,0.0
P035,81,Médio,53,2020-02-22,5,5,0,1,40,1,1.0
P035,81,Médio,53,2020-02-22,6,5,1,0,40,1,1.0
P035,81,Médio,53,2020-02-22,7,5,0,0,40,0,0.0
P035,81,Médio,53,2020-02-22,8,5,0,1,40,1,1.0
P035,81,Médio,53,2020-02-22,9,5,0,2,37,2,2.0
P035,81,Médio,53,2020-02-22,10,5,0,6,33,6,6.0
P035,81,Médio,53,2020-02-22,11,5,0,4,28,4,4.0
P035,81,Médio,53,2020-02-22,12,5,1,1,28,2,2.0
P035,81,Médio,53,2020-02-22,13,5,0,14,14,14,14.0
P035,81,Médio,53,2020-02-22,14,5,0,7,7,7,7.0
P035,81,Médio,53,2020-02-22,15,5,0,2,4,2,2.0
P035,81,Médio,53,2020-02-22,16,5,2,0,6,2,2.0
P035,81,Médio,53,2020-02-22,17,5,8,2,11,10,10.0
P035,81,Médio,53,2020-02-22,18,5,4,0,16,4,4.0
P035,81,Médio,53,2020-02-22,19,5,15,1,29,16,16.0
P035,81,Médio,53,2020-02-22,20,5,0,6,24,6,6.0
P035,81,Médio,53,2020-02-22,21,5,0,16,10,16,16.0
P035,81,Médio,53,2020-02-22,22,5,0,4,5,4,4.0
P035,81,Médio,53,2020-02-22,23,5,3,0,7,3,3.0
P035,81,Médio,54,2020-02-23,0,6,26,2,28,28,28.0
P035,81,Médio,54,2020-02-23,1,6,4,0,35,4,4.0
P035,81,Médio,54,2020-02-23,2,6,3,0,38,3,3.0
P035,81,Médio,54,2020-02-23,3,6,0,0,38,0,0.0
P035,81,Médio,54,2020-02-23,4,6,0,0,38,0,0.0
P035,81,Médio,54,2020-02-23,5,6,0,0,38,0,0.0
P035,81,Médio,54,2020-02-23,6,6,0,0,38,0,0.0
P035,81,Médio,54,2020-02-23,7,6,0,0,38,0,0.0
P035,81,Médio,54,2020-02-23,8,6,0,0,38,0,0.0
P035,81,Médio,54,2020-02-23,9,6,0,0,38,0,0.0
P035,81,Médio,54,2020-02-23,10,6,0,2,36,2,2.0
P035,81,Médio,54,2020-02-23,11,6,6,1,38,7,7.0
P035,81,Médio,54,2020-02-23,12,6,1,0,42,1,1.0
P035,81,Médio,54,2020-02-23,13,6,0,6,38,6,6.0
P035,81,Médio,54,2020-02-23,14,6,0,4,32,4,4.0
P035,81,Médio,54,2020-02-23,15,6,0,0,32,0,0.0
P035,81,Médio,54,2020-02-23,16,6,1,7,26,8,8.0
P035,81,Médio,54,2020-02-23,17,6,0,0,26,0,0.0
P035,81,Médio,54,2020-02-23,18,6,1,0,26,1,1.0
P035,81,Médio,54,2020-02-23,19,6,13,1,39,14,14.0
P035,81,Médio,54,2020-02-23,20,6,0,6,34,6,6.0
P035,81,Médio,54,2020-02-23,21,6,2,15,21,17,17.0
P035,81,Médio,54,2020-02-23,22,6,2,5,16,7,7.0
P035,81,Médio,54,2020-02-23,23,6,2,0,19,2,2.0
P035,81,Médio,55,2020-02-24,0,0,23,1,31,24,24.0
P035,81,Médio,55,2020-02-24,1,0,1,0,42,1,1.0
P035,81,Médio,55,2020-02-24,2,0,1,0,43,1,1.0
P035,81,Médio,55,2020-02-24,3,0,0,0,43,0,0.0
P035,81,Médio,55,2020-02-24,4,0,0,0,43,0,0.0
P035,81,Médio,55,2020-02-24,5,0,0,0,43,0,0.0
P035,81,Médio,55,2020-02-24,6,0,1,1,42,2,2.0
P035,81,Médio,55,2020-02-24,7,0,0,2,42,2,2.0
P035,81,Médio,55,2020-02-24,8,0,0,1,40,1,1.0
P035,81,Médio,55,2020-02-24,9,0,0,19,29,19,19.0
P035,81,Médio,55,2020-02-24,10,0,4,6,22,10,10.0
P035,81,Médio,55,2020-02-24,11,0,5,0,24,5,5.0
P035,81,Médio,55,2020-02-24,12,0,0,14,18,14,14.0
P035,81,Médio,55,2020-02-24,13,0,16,1,18,17,17.0
P035,81,Médio,55,2020-02-24,14,0,3,0,27,3,3.0
P035,81,Médio,55,2020-02-24,15,0,0,0,28,0,0.0
P035,81,Médio,55,2020-02-24,16,0,1,3,26,4,4.0
P035,81,Médio,55,2020-02-24,17,0,2,0,28,2,2.0
P035,81,Médio,55,2020-02-24,18,0,6,0,32,6,6.0
P035,81,Médio,55,2020-02-24,19,0,0,4,32,4,4.0
P035,81,Médio,55,2020-02-24,20,0,0,5,26,5,5.0
P035,81,Médio,55,2020-02-24,21,0,0,0,25,0,0.0
P035,81,Médio,55,2020-02-24,22,0,0,2,23,2,2.0
P035,81,Médio,55,2020-02-24,23,0,14,1,28,15,15.0
P035,81,Médio,56,2020-02-25,0,1,6,1,38,7,7.0
P035,81,Médio,56,2020-02-25,1,1,6,1,46,7,7.0
P035,81,Médio,56,2020-02-25,2,1,0,0,46,0,0.0
P035,81,Médio,56,2020-02-25,3,1,0,0,46,0,0.0
P035,81,Médio,56,2020-02-25,4,1,0,0,46,0,0.0
P035,81,Médio,56,2020-02-25,5,1,0,0,46,0,0.0
P035,81,Médio,56,2020-02-25,6,1,0,3,45,3,3.0
P035,81,Médio,56,2020-02-25,7,1,0,0,43,0,0.0
P035,81,Médio,56,2020-02-25,8,1,0,0,43,0,0.0
P035,81,Médio,56,2020-02-25,9,1,0,3,42,3,3.0
P035,81,Médio,56,2020-02-25,10,1,0,2,38,2,2.0
P035,81,Médio,56,2020-02-25,11,1,0,5,34,5,5.0
P035,81,Médio,56,2020-02-25,12,1,1,5,32,6,6.0
P035,81,Médio,56,2020-02-25,13,1,0,4,25,4,4.0
P035,81,Médio,56,2020-02-25,14,1,7,3,26,10,10.0
P035,81,Médio,56,2020-02-25,15,1,3,0,32,3,3.0
P035,81,Médio,56,2020-02-25,16,1,2,0,34,2,2.0
P035,81,Médio,56,2020-02-25,17,1,3,2,36,5,5.0
P035,81,Médio,56,2020-02-25,18,1,4,1,36,5,5.0
P035,81,Médio,56,2020-02-25,19,1,2,1,40,3,3.0
P035,81,Médio,56,2020-02-25,20,1,2,0,41,2,2.0
P035,81,Médio,56,2020-02-25,21,1,2,1,41,3,3.0
P035,81,Médio,56,2020-02-25,22,1,0,0,42,0,0.0
P035,81,Médio,56,2020-02-25,23,1,2,0,43,2,2.0
P035,81,Médio,57,2020-02-26,0,2,0,0,44,0,0.0
P035,81,Médio,57,2020-02-26,1,2,0,0,44,0,0.0
P035,81,Médio,57,2020-02-26,2,2,0,0,44,0,0.0
P035,81,Médio,57,2020-02-26,3,2,0,0,44,0,0.0
P035,81,Médio,57,2020-02-26,4,2,0,0,44,0,0.0
P035,81,Médio,57,2020-02-26,5,2,0,0,44,0,0.0
P035,81,Médio,57,2020-02-26,6,2,0,0,44,0,0.0
P035,81,Médio,57,2020-02-26,7,2,0,1,43,1,1.0
P035,81,Médio,57,2020-02-26,8,2,0,4,40,4,4.0
P035,81,Médio,57,2020-02-26,9,2,0,9,32,9,9.0
P035,81,Médio,57,2020-02-26,10,2,0,5,25,5,5.0
P035,81,Médio,57,2020-02-26,11,2,0,5,20,5,5.0
P035,81,Médio,57,2020-02-26,12,2,1,17,4,18,18.0
P035,81,Médio,57,2020-02-26,13,2,0,0,4,0,0.0
P035,81,Médio,57,2020-02-26,14,2,10,1,8,11,11.0
P035,81,Médio,57,2020-02-26,15,2,1,2,13,3,3.0
P035,81,Médio,57,2020-02-26,16,2,12,1,21,13,13.0
P035,81,Médio,57,2020-02-26,17,2,3,0,25,3,3.0
P035,81,Médio,57,2020-02-26,18,2,12,1,37,13,13.0
P035,81,Médio,57,2020-02-26,19,2,4,0,41,4,4.0
P035,81,Médio,57,2020-02-26,20,2,2,1,42,3,3.0
P035,81,Médio,57,2020-02-26,21,2,0,3,40,3,3.0
P035,81,Médio,57,2020-02-26,22,2,0,13,28,13,13.0
P035,81,Médio,57,2020-02-26,23,2,1,0,27,1,1.0
P035,81,Médio,58,2020-02-27,0,3,16,1,42,17,17.0
P035,81,Médio,58,2020-02-27,1,3,2,0,44,2,2.0
P035,81,Médio,58,2020-02-27,2,3,0,0,44,0,0.0
P035,81,Médio,58,2020-02-27,3,3,0,0,44,0,0.0
P035,81,Médio,58,2020-02-27,4,3,0,0,44,0,0.0
P035,81,Médio,58,2020-02-27,5,3,0,0,44,0,0.0
P035,81,Médio,58,2020-02-27,6,3,0,0,44,0,0.0
P035,81,Médio,58,2020-02-27,7,3,0,0,44,0,0.0
P035,81,Médio,58,2020-02-27,8,3,0,3,42,3,3.0
P035,81,Médio,58,2020-02-27,9,3,0,7,38,7,7.0
P035,81,Médio,58,2020-02-27,10,3,0,8,26,8,8.0
P035,81,Médio,58,2020-02-27,11,3,0,7,19,7,7.0
P035,81,Médio,58,2020-02-27,12,3,0,11,8,11,11.0
P035,81,Médio,58,2020-02-27,13,3,0,2,6,2,2.0
P035,81,Médio,58,2020-02-27,14,3,9,1,14,10,10.0
P035,81,Médio,58,2020-02-27,15,3,1,2,12,3,3.0
P035,81,Médio,58,2020-02-27,16,3,4,1,16,5,5.0
P035,81,Médio,58,2020-02-27,17,3,3,0,18,3,3.0
P035,81,Médio,58,2020-02-27,18,3,11,3,28,14,14.0
P035,81,Médio,58,2020-02-27,19,3,6,12,26,18,18.0
P035,81,Médio,58,2020-02-27,20,3,1,5,20,6,6.0
P035,81,Médio,58,2020-02-27,21,3,0,11,6,11,11.0
P035,81,Médio,58,2020-02-27,22,3,4,0,10,4,4.0
P035,81,Médio,58,2020-02-27,23,3,14,1,21,15,15.0
P035,81,Médio,59,2020-02-28,0,4,23,3,42,26,26.0
P035,81,Médio,59,2020-02-28,1,4,1,0,44,1,1.0
P035,81,Médio,59,2020-02-28,2,4,0,0,44,0,0.0
P035,81,Médio,59,2020-02-28,3,4,1,0,45,1,1.0
P035,81,Médio,59,2020-02-28,4,4,0,0,45,0,0.0
P035,81,Médio,59,2020-02-28,5,4,0,0,45,0,0.0
P035,81,Médio,59,2020-02-28,6,4,0,0,45,0,0.0
P035,81,Médio,59,2020-02-28,7,4,0,0,45,0,0.0
P035,81,Médio,59,2020-02-28,8,4,0,3,42,3,3.0
P035,81,Médio,59,2020-02-28,9,4,0,11,34,11,11.0
P035,81,Médio,59,2020-02-28,10,4,0,6,25,6,6.0
P035,81,Médio,59,2020-02-28,11,4,0,11,16,11,11.0
P035,81,Médio,59,2020-02-28,12,4,0,1,13,1,1.0
P035,81,Médio,59,2020-02-28,13,4,0,9,4,9,9.0
P035,81,Médio,59,2020-02-28,14,4,2,0,6,2,2.0
P035,81,Médio,59,2020-02-28,15,4,7,0,12,7,7.0
P035,81,Médio,59,2020-02-28,16,4,9,5,12,14,14.0
P035,81,Médio,59,2020-02-28,17,4,0,1,16,1,1.0
P035,81,Médio,59,2020-02-28,18,4,14,1,25,15,15.0
P035,81,Médio,59,2020-02-28,19,4,5,5,32,10,10.0
P035,81,Médio,59,2020-02-28,20,4,0,10,26,10,10.0
P035,81,Médio,59,2020-02-28,21,4,1,14,5,15,15.0
P035,81,Médio,59,2020-02-28,22,4,8,1,13,9,9.0
P035,81,Médio,59,2020-02-28,23,4,13,2,17,15,15.0
P035,81,Médio,60,2020-02-29,0,5,18,18,21,36,36.0
P035,81,Médio,60,2020-02-29,1,5,10,1,33,11,11.0
P035,81,Médio,60,2020-02-29,2,5,3,0,36,3,3.0
P035,81,Médio,60,2020-02-29,3,5,1,0,37,1,1.0
P035,81,Médio,60,2020-02-29,4,5,1,0,38,1,1.0
P035,81,Médio,60,2020-02-29,5,5,0,0,38,0,0.0
P035,81,Médio,60,2020-02-29,6,5,0,0,38,0,0.0
P035,81,Médio,60,2020-02-29,7,5,0,0,38,0,0.0
P035,81,Médio,60,2020-02-29,8,5,1,0,38,1,1.0
P035,81,Médio,60,2020-02-29,9,5,0,3,36,3,3.0
P035,81,Médio,60,2020-02-29,10,5,0,2,34,2,2.0
P035,81,Médio,60,2020-02-29,11,5,0,6,30,6,6.0
P035,81,Médio,60,2020-02-29,12,5,0,2,27,2,2.0
P035,81,Médio,60,2020-02-29,13,5,1,4,25,5,5.0
P035,81,Médio,60,2020-02-29,14,5,1,5,21,6,6.0
P035,81,Médio,60,2020-02-29,15,5,1,0,20,1,1.0
P035,81,Médio,60,2020-02-29,16,5,6,1,25,7,7.0
P035,81,Médio,60,2020-02-29,17,5,3,0,28,3,3.0
P035,81,Médio,60,2020-02-29,18,5,0,8,20,8,8.0
P035,81,Médio,60,2020-02-29,19,5,0,3,18,3,3.0
P035,81,Médio,60,2020-02-29,20,5,0,12,5,12,12.0
P035,81,Médio,60,2020-02-29,21,5,1,1,4,2,2.0
P035,81,Médio,60,2020-02-29,22,5,0,1,4,1,1.0
P035,81,Médio,60,2020-02-29,23,5,4,0,8,4,4.0
P035,81,Médio,61,2020-03-01,0,6,25,1,32,26,26.0
P035,81,Médio,61,2020-03-01,1,6,16,2,43,18,18.0
P035,81,Médio,61,2020-03-01,2,6,11,1,55,12,12.0
P035,81,Médio,61,2020-03-01,3,6,2,1,57,3,3.0
P035,81,Médio,61,2020-03-01,4,6,1,1,59,2,2.0
P035,81,Médio,61,2020-03-01,5,6,0,2,59,2,2.0
P035,81,Médio,61,2020-03-01,6,6,0,3,59,3,3.0
P035,81,Médio,61,2020-03-01,7,6,1,23,48,24,24.0
P035,81,Médio,61,2020-03-01,8,6,0,0,38,0,0.0
P035,81,Médio,61,2020-03-01,9,6,0,0,38,0,0.0
P035,81,Médio,61,2020-03-01,10,6,0,0,38,0,0.0
P035,81,Médio,61,2020-03-01,11,6,7,1,44,8,8.0
P035,81,Médio,61,2020-03-01,12,6,0,0,44,0,0.0
P035,81,Médio,61,2020-03-01,13,6,0,7,37,7,7.0
P035,81,Médio,61,2020-03-01,14,6,0,14,23,14,14.0
P035,81,Médio,61,2020-03-01,15,6,0,1,22,1,1.0
P035,81,Médio,61,2020-03-01,16,6,3,2,22,5,5.0
P035,81,Médio,61,2020-03-01,17,6,10,1,29,11,11.0
P035,81,Médio,61,2020-03-01,18,6,0,1,32,1,1.0
P035,81,Médio,61,2020-03-01,19,6,0,1,30,1,1.0
P035,81,Médio,61,2020-03-01,20,6,1,8,27,9,9.0
P035,81,Médio,61,2020-03-01,22,6,2,7,17,9,9.0
P035,81,Médio,61,2020-03-01,23,6,2,0,20,2,2.0
P035,81,Médio,62,2020-03-02,0,0,24,1,35,25,25.0
P035,81,Médio,62,2020-03-02,1,0,0,0,43,0,0.0
P035,81,Médio,62,2020-03-02,2,0,2,0,45,2,2.0
P035,81,Médio,62,2020-03-02,3,0,0,0,45,0,0.0
P035,81,Médio,62,2020-03-02,4,0,0,0,45,0,0.0
P035,81,Médio,62,2020-03-02,5,0,0,0,45,0,0.0
P035,81,Médio,62,2020-03-02,6,0,0,0,45,0,0.0
P035,81,Médio,62,2020-03-02,7,0,0,1,45,1,1.0
P035,81,Médio,62,2020-03-02,8,0,0,6,38,6,6.0
P035,81,Médio,62,2020-03-02,9,0,0,6,32,6,6.0
P035,81,Médio,62,2020-03-02,10,0,0,10,22,10,10.0
P035,81,Médio,62,2020-03-02,11,0,0,5,18,5,5.0
P035,81,Médio,62,2020-03-02,12,0,0,11,10,11,11.0
P035,81,Médio,62,2020-03-02,13,0,2,0,8,2,2.0
P035,81,Médio,62,2020-03-02,14,0,8,4,7,12,12.0
P035,81,Médio,62,2020-03-02,15,0,2,1,14,3,3.0
P035,81,Médio,62,2020-03-02,16,0,0,3,10,3,3.0
P035,81,Médio,62,2020-03-02,17,0,9,1,16,10,10.0
P035,81,Médio,62,2020-03-02,18,0,10,1,24,11,11.0
P035,81,Médio,62,2020-03-02,19,0,4,1,30,5,5.0
P035,81,Médio,62,2020-03-02,20,0,0,0,30,0,0.0
P035,81,Médio,62,2020-03-02,21,0,0,8,22,8,8.0
P035,81,Médio,62,2020-03-02,22,0,5,0,25,5,5.0
P035,81,Médio,62,2020-03-02,23,0,6,1,32,7,7.0
P035,81,Médio,63,2020-03-03,0,1,8,1,39,9,9.0
P035,81,Médio,63,2020-03-03,1,1,0,0,39,0,0.0
P035,81,Médio,63,2020-03-03,2,1,0,0,39,0,0.0
P035,81,Médio,63,2020-03-03,3,1,0,0,39,0,0.0
P035,81,Médio,63,2020-03-03,4,1,0,0,39,0,0.0
P035,81,Médio,63,2020-03-03,5,1,0,0,39,0,0.0
P035,81,Médio,63,2020-03-03,6,1,1,1,38,2,2.0
P035,81,Médio,63,2020-03-03,7,1,0,0,39,0,0.0
P035,81,Médio,63,2020-03-03,8,1,0,8,35,8,8.0
P035,81,Médio,63,2020-03-03,9,1,2,5,30,7,7.0
P035,81,Médio,63,2020-03-03,10,1,0,7,22,7,7.0
P035,81,Médio,63,2020-03-03,11,1,0,11,12,11,11.0
P035,81,Médio,63,2020-03-03,12,1,4,1,13,5,5.0
P035,81,Médio,63,2020-03-03,13,1,1,10,10,11,11.0
P035,81,Médio,63,2020-03-03,14,1,2,1,6,3,3.0
P035,81,Médio,63,2020-03-03,15,1,1,1,4,2,2.0
P035,81,Médio,63,2020-03-03,16,1,3,0,8,3,3.0
P035,81,Médio,63,2020-03-03,17,1,2,0,10,2,2.0
P035,81,Médio,63,2020-03-03,18,1,13,1,16,14,14.0
P035,81,Médio,63,2020-03-03,19,1,0,0,22,0,0.0
P035,81,Médio,63,2020-03-03,20,1,11,1,31,12,12.0
