hour,parking_lot,capacity,dia_x,date,weekday,entries,exits,occupancy,traffic_score,total_flow,hourly_flow_rate,temp_min_c,temp_max_c
20,P023,180.0,110.0,2022-04-20,2.0,35.0,2.0,48.0,3.0,37.0,37.0,,
21,P023,180.0,110.0,2022-04-20,2.0,264.0,20.0,47.0,6.0,284.0,284.0,,
22,P023,180.0,110.0,2022-04-20,2.0,49.0,4.0,48.0,4.0,53.0,53.0,,
23,P023,180.0,110.0,2022-04-20,2.0,20.0,1.0,48.0,4.0,21.0,21.0,,
0,P023,180.0,111.0,2022-04-21,3.0,1.0,0.0,48.0,3.0,1.0,1.0,,
1,P023,180.0,111.0,2022-04-21,3.0,8.0,9.0,48.0,1.0,17.0,17.0,,
2,P023,180.0,111.0,2022-04-21,3.0,33.0,2.0,48.0,1.0,35.0,35.0,,
3,P023,180.0,111.0,2022-04-21,3.0,0.0,14.0,48.0,1.0,14.0,14.0,,
4,P023,180.0,111.0,2022-04-21,3.0,0.0,0.0,48.0,1.0,0.0,0.0,,
5,P023,180.0,111.0,2022-04-21,3.0,0.0,5.0,47.0,1.0,5.0,5.0,,
6,P023,180.0,111.0,2022-04-21,3.0,0.0,11.0,47.0,2.0,11.0,11.0,,
7,P023,180.0,111.0,2022-04-21,3.0,20.0,23.0,42.0,3.0,43.0,43.0,,
8,P023,180.0,111.0,2022-04-21,3.0,4.0,128.0,25.0,2.0,132.0,132.0,,
9,P023,180.0,111.0,2022-04-21,3.0,8.0,67.0,13.0,9.0,75.0,75.0,,
10,P023,180.0,111.0,2022-04-21,3.0,2.0,76.0,9.0,4.0,78.0,78.0,,
11,P023,180.0,111.0,2022-04-21,3.0,6.0,197.0,5.0,6.0,203.0,203.0,,
12,P023,180.0,111.0,2022-04-21,3.0,6.0,46.0,4.0,7.0,52.0,52.0,,
13,P023,180.0,111.0,2022-04-21,3.0,5.0,4.0,4.0,7.0,9.0,9.0,,
14,P023,180.0,111.0,2022-04-21,3.0,16.0,4.0,5.0,7.0,20.0,20.0,,
15,P023,180.0,111.0,2022-04-21,3.0,40.0,11.0,10.0,7.0,51.0,51.0,,
16,P023,180.0,111.0,2022-04-21,3.0,10.0,14.0,8.0,7.0,24.0,24.0,,
17,P023,180.0,111.0,2022-04-21,3.0,147.0,16.0,22.0,7.0,163.0,163.0,,
18,P023,180.0,111.0,2022-04-21,3.0,99.0,9.0,35.0,6.0,108.0,108.0,,
19,P023,180.0,111.0,2022-04-21,3.0,76.0,5.0,38.0,5.0,81.0,81.0,,
20,P023,180.0,111.0,2022-04-21,3.0,53.0,10.0,41.0,1.0,63.0,63.0,,
21,P023,180.0,111.0,2022-04-21,3.0,11.0,1.0,45.0,6.0,12.0,12.0,,
22,P023,180.0,111.0,2022-04-21,3.0,25.0,1.0,48.0,5.0,26.0,26.0,,
23,P023,180.0,111.0,2022-04-21,3.0,28.0,5.0,49.0,4.0,33.0,33.0,,
0,P023,180.0,112.0,2022-04-22,4.0,0.0,1.0,48.0,2.0,1.0,1.0,,
1,P023,180.0,112.0,2022-04-22,4.0,39.0,5.0,48.0,2.0,44.0,44.0,,
2,P023,180.0,112.0,2022-04-22,4.0,8.0,0.0,48.0,1.0,8.0,8.0,,
3,P023,180.0,112.0,2022-04-22,4.0,13.0,4.0,48.0,1.0,17.0,17.0,,
4,P023,180.0,112.0,2022-04-22,4.0,84.0,8.0,48.0,1.0,92.0,92.0,,
5,P023,180.0,112.0,2022-04-22,4.0,6.0,0.0,48.0,1.0,6.0,6.0,,
6,P023,180.0,112.0,2022-04-22,4.0,2.0,61.0,41.0,2.0,63.0,63.0,,
7,P023,180.0,112.0,2022-04-22,4.0,0.0,57.0,36.0,3.0,57.0,57.0,,
8,P023,180.0,112.0,2022-04-22,4.0,7.0,133.0,32.0,8.0,140.0,140.0,,
9,P023,180.0,112.0,2022-04-22,4.0,5.0,76.0,26.0,3.0,81.0,81.0,,
10,P023,180.0,112.0,2022-04-22,4.0,9.0,99.0,17.0,3.0,108.0,108.0,,
11,P023,180.0,112.0,2022-04-22,4.0,16.0,40.0,19.0,4.0,56.0,56.0,,
12,P023,180.0,112.0,2022-04-22,4.0,6.0,137.0,15.0,4.0,143.0,143.0,,
13,P023,180.0,112.0,2022-04-22,4.0,1.0,104.0,8.0,6.0,105.0,105.0,,
14,P023,180.0,112.0,2022-04-22,4.0,44.0,38.0,9.0,6.0,82.0,82.0,,
15,P023,180.0,112.0,2022-04-22,4.0,20.0,10.0,16.0,7.0,30.0,30.0,,
16,P023,180.0,112.0,2022-04-22,4.0,70.0,24.0,28.0,4.0,94.0,94.0,,
17,P023,180.0,112.0,2022-04-22,4.0,97.0,66.0,35.0,6.0,163.0,163.0,,
18,P023,180.0,112.0,2022-04-22,4.0,172.0,12.0,41.0,5.0,184.0,184.0,,
19,P023,180.0,112.0,2022-04-22,4.0,153.0,12.0,43.0,3.0,165.0,165.0,,
20,P023,180.0,112.0,2022-04-22,4.0,142.0,18.0,46.0,0.0,160.0,160.0,,
21,P023,180.0,112.0,2022-04-22,4.0,68.0,5.0,46.0,3.0,73.0,73.0,,
22,P023,180.0,112.0,2022-04-22,4.0,0.0,0.0,46.0,3.0,0.0,0.0,,
23,P023,180.0,112.0,2022-04-22,4.0,27.0,3.0,47.0,5.0,30.0,30.0,,
0,P023,180.0,113.0,2022-04-23,5.0,3.0,0.0,47.0,5.0,3.0,3.0,,
1,P023,180.0,113.0,2022-04-23,5.0,8.0,0.0,48.0,3.0,8.0,8.0,,
2,P023,180.0,113.0,2022-04-23,5.0,5.0,0.0,48.0,2.0,5.0,5.0,,
3,P023,180.0,113.0,2022-04-23,5.0,4.0,14.0,48.0,1.0,18.0,18.0,,
4,P023,180.0,113.0,2022-04-23,5.0,6.0,0.0,48.0,1.0,6.0,6.0,,
5,P023,180.0,113.0,2022-04-23,5.0,0.0,9.0,47.0,1.0,9.0,9.0,,
6,P023,180.0,113.0,2022-04-23,5.0,1.0,7.0,47.0,1.0,8.0,8.0,,
7,P023,180.0,113.0,2022-04-23,5.0,1.0,16.0,45.0,1.0,17.0,17.0,,
8,P023,180.0,113.0,2022-04-23,5.0,0.0,58.0,40.0,3.0,58.0,58.0,,
9,P023,180.0,113.0,2022-04-23,5.0,2.0,138.0,33.0,5.2,140.0,140.0,,
10,P023,180.0,113.0,2022-04-23,5.0,4.0,105.0,28.0,5.2,109.0,109.0,,
11,P023,180.0,113.0,2022-04-23,5.0,2.0,44.0,28.0,5.2,46.0,46.0,,
12,P023,180.0,113.0,2022-04-23,5.0,1.0,24.0,28.0,5.2,25.0,25.0,,
13,P023,180.0,113.0,2022-04-23,5.0,20.0,1.0,30.0,6.0,21.0,21.0,,
14,P023,180.0,113.0,2022-04-23,5.0,13.0,31.0,29.0,5.0,44.0,44.0,,
15,P023,180.0,113.0,2022-04-23,5.0,17.0,29.0,31.0,5.0,46.0,46.0,,
16,P023,180.0,113.0,2022-04-23,5.0,2.0,72.0,30.0,6.0,74.0,74.0,,
17,P023,180.0,113.0,2022-04-23,5.0,28.0,4.0,31.0,6.0,32.0,32.0,,
18,P023,180.0,113.0,2022-04-23,5.0,121.0,16.0,41.0,6.0,137.0,137.0,,
19,P023,180.0,113.0,2022-04-23,5.0,94.0,9.0,43.0,3.0,103.0,103.0,,
20,P023,180.0,113.0,2022-04-23,5.0,24.0,1.0,43.0,0.0,25.0,25.0,,
21,P023,180.0,113.0,2022-04-23,5.0,40.0,16.0,44.0,6.0,56.0,56.0,,
22,P023,180.0,113.0,2022-04-23,5.0,72.0,6.0,46.0,3.0,78.0,78.0,,
23,P023,180.0,113.0,2022-04-23,5.0,149.0,8.0,47.0,3.0,157.0,157.0,,
0,P023,180.0,114.0,2022-04-24,6.0,10.0,3.0,48.0,4.0,13.0,13.0,,
1,P023,180.0,114.0,2022-04-24,6.0,13.0,0.0,48.0,3.0,13.0,13.0,,
2,P023,180.0,114.0,2022-04-24,6.0,24.0,3.0,48.0,2.0,27.0,27.0,,
3,P023,180.0,114.0,2022-04-24,6.0,3.0,0.0,48.0,1.0,3.0,3.0,,
4,P023,180.0,114.0,2022-04-24,6.0,4.0,0.0,48.0,1.0,4.0,4.0,,
5,P023,180.0,114.0,2022-04-24,6.0,0.0,5.0,48.0,1.0,5.0,5.0,,
6,P023,180.0,114.0,2022-04-24,6.0,0.0,14.0,47.0,2.0,14.0,14.0,,
7,P023,180.0,114.0,2022-04-24,6.0,0.0,12.0,46.0,1.0,12.0,12.0,,
8,P023,180.0,114.0,2022-04-24,6.0,0.0,23.0,44.0,2.0,23.0,23.0,,
9,P023,180.0,114.0,2022-04-24,6.0,16.0,43.0,43.0,2.0,59.0,59.0,,
10,P023,180.0,114.0,2022-04-24,6.0,1.0,65.0,40.0,2.0,66.0,66.0,,
11,P023,180.0,114.0,2022-04-24,6.0,13.0,55.0,40.0,4.0,68.0,68.0,,
12,P023,180.0,114.0,2022-04-24,6.0,0.0,99.0,38.0,4.0,99.0,99.0,,
13,P023,180.0,114.0,2022-04-24,6.0,0.0,41.0,36.0,5.0,41.0,41.0,,
14,P023,180.0,114.0,2022-04-24,6.0,5.0,50.0,37.0,5.0,55.0,55.0,,
15,P023,180.0,114.0,2022-04-24,6.0,23.0,13.0,39.0,4.0,36.0,36.0,,
16,P023,180.0,114.0,2022-04-24,6.0,5.0,3.0,40.0,5.0,8.0,8.0,,
17,P023,180.0,114.0,2022-04-24,6.0,45.0,6.0,41.0,5.0,51.0,51.0,,
18,P023,180.0,114.0,2022-04-24,6.0,48.0,8.0,42.0,5.0,56.0,56.0,,
19,P023,180.0,114.0,2022-04-24,6.0,5.0,0.0,42.0,2.0,5.0,5.0,,
20,P023,180.0,114.0,2022-04-24,6.0,57.0,17.0,43.0,3.0,74.0,74.0,,
21,P023,180.0,114.0,2022-04-24,6.0,7.0,1.0,44.0,5.0,8.0,8.0,,
22,P023,180.0,114.0,2022-04-24,6.0,57.0,6.0,46.0,4.0,63.0,63.0,,
23,P023,180.0,114.0,2022-04-24,6.0,81.0,4.0,46.0,2.0,85.0,85.0,,
0,P023,180.0,115.0,2022-04-25,0.0,36.0,3.0,48.0,3.0,39.0,39.0,,
1,P023,180.0,115.0,2022-04-25,0.0,37.0,3.0,48.0,3.0,40.0,40.0,,
2,P023,180.0,115.0,2022-04-25,0.0,19.0,2.0,48.0,2.0,21.0,21.0,,
3,P023,180.0,115.0,2022-04-25,0.0,2.0,0.0,48.0,1.0,2.0,2.0,,
4,P023,180.0,115.0,2022-04-25,0.0,3.0,0.0,48.0,1.0,3.0,3.0,,
5,P023,180.0,115.0,2022-04-25,0.0,5.0,3.0,48.0,1.0,8.0,8.0,,
6,P023,180.0,115.0,2022-04-25,0.0,0.0,7.0,48.0,1.0,7.0,7.0,,
7,P023,180.0,115.0,2022-04-25,0.0,0.0,9.0,47.0,1.0,9.0,9.0,,
8,P023,180.0,115.0,2022-04-25,0.0,6.0,20.0,45.0,1.0,26.0,26.0,,
9,P023,180.0,115.0,2022-04-25,0.0,0.0,22.0,44.0,2.0,22.0,22.0,,
10,P023,180.0,115.0,2022-04-25,0.0,0.0,25.0,43.0,2.0,25.0,25.0,,
11,P023,180.0,115.0,2022-04-25,0.0,5.0,43.0,43.0,1.0,48.0,48.0,,
12,P023,180.0,115.0,2022-04-25,0.0,0.0,103.0,39.0,1.0,103.0,103.0,,
13,P023,180.0,115.0,2022-04-25,0.0,2.0,31.0,38.0,4.0,33.0,33.0,,
14,P023,180.0,115.0,2022-04-25,0.0,1.0,71.0,37.0,4.0,72.0,72.0,,
15,P023,180.0,115.0,2022-04-25,0.0,0.0,22.0,36.0,4.0,22.0,22.0,,
16,P023,180.0,115.0,2022-04-25,0.0,19.0,7.0,39.0,4.0,26.0,26.0,,
17,P023,180.0,115.0,2022-04-25,0.0,23.0,4.0,42.0,4.0,27.0,27.0,,
18,P023,180.0,115.0,2022-04-25,0.0,20.0,1.0,43.0,4.0,21.0,21.0,,
19,P023,180.0,115.0,2022-04-25,0.0,34.0,3.0,44.0,0.0,37.0,37.0,,
20,P023,180.0,115.0,2022-04-25,0.0,50.0,5.0,46.0,5.0,55.0,55.0,,
21,P023,180.0,115.0,2022-04-25,0.0,48.0,2.0,47.0,2.0,50.0,50.0,,
22,P023,180.0,115.0,2022-04-25,0.0,78.0,10.0,53.0,3.0,88.0,88.0,,
23,P023,180.0,115.0,2022-04-25,0.0,146.0,19.0,54.0,3.0,165.0,165.0,,
0,P023,180.0,116.0,2022-04-26,1.0,10.0,6.0,54.0,2.0,16.0,16.0,15.6,18.7
1,P023,180.0,116.0,2022-04-26,1.0,25.0,4.0,54.0,2.0,29.0,29.0,15.6,18.7
2,P023,180.0,116.0,2022-04-26,1.0,2.0,5.0,54.0,1.0,7.0,7.0,15.6,18.7
3,P023,180.0,116.0,2022-04-26,1.0,4.0,3.0,54.0,1.0,7.0,7.0,15.6,18.7
4,P023,180.0,116.0,2022-04-26,1.0,11.0,2.0,54.0,1.0,13.0,13.0,15.6,18.7
5,P023,180.0,116.0,2022-04-26,1.0,32.0,9.0,54.0,1.0,41.0,41.0,15.6,18.7
6,P023,180.0,116.0,2022-04-26,1.0,1.0,10.0,53.0,2.0,11.0,11.0,15.6,18.7
7,P023,180.0,116.0,2022-04-26,1.0,12.0,40.0,49.0,4.0,52.0,52.0,15.6,18.7
8,P023,180.0,116.0,2022-04-26,1.0,2.0,119.0,41.0,8.0,121.0,121.0,15.6,18.7
9,P023,180.0,116.0,2022-04-26,1.0,7.0,212.0,32.0,0.0,219.0,219.0,15.6,18.7
10,P023,180.0,116.0,2022-04-26,1.0,4.0,78.0,25.0,1.0,82.0,82.0,15.6,18.7
11,P023,180.0,116.0,2022-04-26,1.0,39.0,166.0,26.0,6.0,205.0,205.0,15.6,18.7
12,P023,180.0,116.0,2022-04-26,1.0,2.0,40.0,35.0,6.0,42.0,42.0,15.6,18.7
13,P023,180.0,116.0,2022-04-26,1.0,11.0,91.0,32.0,6.0,102.0,102.0,15.6,18.7
14,P023,180.0,116.0,2022-04-26,1.0,5.0,152.0,26.0,6.0,157.0,157.0,15.6,18.7
15,P023,180.0,116.0,2022-04-26,1.0,1.0,81.0,23.0,6.0,82.0,82.0,15.6,18.7
16,P023,180.0,116.0,2022-04-26,1.0,14.0,21.0,29.0,6.0,35.0,35.0,15.6,18.7
17,P023,180.0,116.0,2022-04-26,1.0,167.0,11.0,38.0,6.0,178.0,178.0,15.6,18.7
18,P023,180.0,116.0,2022-04-26,1.0,64.0,4.0,46.0,6.0,68.0,68.0,15.6,18.7
19,P023,180.0,116.0,2022-04-26,1.0,210.0,14.0,50.0,1.0,224.0,224.0,15.6,18.7
20,P023,180.0,116.0,2022-04-26,1.0,101.0,7.0,54.0,7.0,108.0,108.0,15.6,18.7
21,P023,180.0,116.0,2022-04-26,1.0,104.0,8.0,55.0,3.0,112.0,112.0,15.6,18.7
22,P023,180.0,116.0,2022-04-26,1.0,28.0,7.0,55.0,4.0,35.0,35.0,15.6,18.7
23,P023,180.0,116.0,2022-04-26,1.0,156.0,12.0,56.0,2.0,168.0,168.0,15.6,18.7
0,P023,180.0,117.0,2022-04-27,2.0,2.0,2.0,55.0,3.0,4.0,4.0,13.0,20.6
1,P023,180.0,117.0,2022-04-27,2.0,162.0,17.0,55.0,2.0,179.0,179.0,13.0,20.6
2,P023,180.0,117.0,2022-04-27,2.0,0.0,7.0,56.0,1.0,7.0,7.0,13.0,20.6
3,P023,180.0,117.0,2022-04-27,2.0,19.0,2.0,56.0,1.0,21.0,21.0,13.0,20.6
4,P023,180.0,117.0,2022-04-27,2.0,3.0,7.0,56.0,1.0,10.0,10.0,13.0,20.6
5,P023,180.0,117.0,2022-04-27,2.0,0.0,10.0,55.0,1.0,10.0,10.0,13.0,20.6
6,P023,180.0,117.0,2022-04-27,2.0,1.0,14.0,54.0,1.0,15.0,15.0,13.0,20.6
7,P023,180.0,117.0,2022-04-27,2.0,0.0,67.0,49.0,1.0,67.0,67.0,13.0,20.6
8,P023,180.0,117.0,2022-04-27,2.0,7.0,177.0,34.0,8.0,184.0,184.0,13.0,20.6
9,P023,180.0,117.0,2022-04-27,2.0,12.0,234.0,28.0,9.0,246.0,246.0,13.0,20.6
10,P023,180.0,117.0,2022-04-27,2.0,6.0,171.0,16.0,1.0,177.0,177.0,13.0,20.6
11,P023,180.0,117.0,2022-04-27,2.0,9.0,258.0,17.0,6.0,267.0,267.0,13.0,20.6
12,P023,180.0,117.0,2022-04-27,2.0,8.0,258.0,17.0,6.0,266.0,266.0,13.0,20.6
13,P023,180.0,117.0,2022-04-27,2.0,2.0,73.0,14.0,6.0,75.0,75.0,13.0,20.6
14,P023,180.0,117.0,2022-04-27,2.0,30.0,47.0,20.0,7.0,77.0,77.0,13.0,20.6
15,P023,180.0,117.0,2022-04-27,2.0,36.0,44.0,20.0,7.0,80.0,80.0,13.0,20.6
16,P023,180.0,117.0,2022-04-27,2.0,39.0,7.0,23.0,7.0,46.0,46.0,13.0,20.6
17,P023,180.0,117.0,2022-04-27,2.0,59.0,4.0,34.0,7.0,63.0,63.0,13.0,20.6
18,P023,180.0,117.0,2022-04-27,2.0,228.0,14.0,42.0,6.0,242.0,242.0,13.0,20.6
19,P023,180.0,117.0,2022-04-27,2.0,182.0,10.0,43.0,2.0,192.0,192.0,13.0,20.6
20,P023,180.0,117.0,2022-04-27,2.0,84.0,5.0,44.0,3.0,89.0,89.0,13.0,20.6
21,P023,180.0,117.0,2022-04-27,2.0,53.0,3.0,45.0,7.0,56.0,56.0,13.0,20.6
22,P023,180.0,117.0,2022-04-27,2.0,157.0,12.0,45.0,2.0,169.0,169.0,13.0,20.6
23,P023,180.0,117.0,2022-04-27,2.0,24.0,1.0,46.0,4.0,25.0,25.0,13.0,20.6
0,P023,180.0,118.0,2022-04-28,3.0,64.0,3.0,47.0,3.0,67.0,67.0,12.9,23.3
1,P023,180.0,118.0,2022-04-28,3.0,80.0,4.0,47.0,2.0,84.0,84.0,12.9,23.3
2,P023,180.0,118.0,2022-04-28,3.0,3.0,0.0,47.0,1.0,3.0,3.0,12.9,23.3
3,P023,180.0,118.0,2022-04-28,3.0,39.0,6.0,47.0,1.0,45.0,45.0,12.9,23.3
4,P023,180.0,118.0,2022-04-28,3.0,0.0,3.0,47.0,1.0,3.0,3.0,12.9,23.3
5,P023,180.0,118.0,2022-04-28,3.0,3.0,0.0,47.0,1.0,3.0,3.0,12.9,23.3
6,P023,180.0,118.0,2022-04-28,3.0,10.0,4.0,46.0,2.0,14.0,14.0,12.9,23.3
7,P023,180.0,118.0,2022-04-28,3.0,0.0,39.0,42.0,3.0,39.0,39.0,12.9,23.3
8,P023,180.0,118.0,2022-04-28,3.0,10.0,207.0,31.0,9.0,217.0,217.0,12.9,23.3
9,P023,180.0,118.0,2022-04-28,3.0,5.0,114.0,24.0,9.0,119.0,119.0,12.9,23.3
10,P023,180.0,118.0,2022-04-28,3.0,6.0,153.0,12.0,0.0,159.0,159.0,12.9,23.3
11,P023,180.0,118.0,2022-04-28,3.0,9.0,307.0,6.0,4.0,316.0,316.0,12.9,23.3
12,P023,180.0,118.0,2022-04-28,3.0,12.0,184.0,10.0,7.0,196.0,196.0,12.9,23.3
13,P023,180.0,118.0,2022-04-28,3.0,15.0,123.0,17.0,7.0,138.0,138.0,12.9,23.3
14,P023,180.0,118.0,2022-04-28,3.0,56.0,45.0,13.0,7.0,101.0,101.0,12.9,23.3
15,P023,180.0,118.0,2022-04-28,3.0,10.0,6.0,14.0,8.0,16.0,16.0,12.9,23.3
16,P023,180.0,118.0,2022-04-28,3.0,22.0,3.0,17.0,7.0,25.0,25.0,12.9,23.3
17,P023,180.0,118.0,2022-04-28,3.0,130.0,10.0,27.0,6.0,140.0,140.0,12.9,23.3
18,P023,180.0,118.0,2022-04-28,3.0,166.0,33.0,36.0,6.0,199.0,199.0,12.9,23.3
19,P023,180.0,118.0,2022-04-28,3.0,94.0,6.0,39.0,1.0,100.0,100.0,12.9,23.3
20,P023,180.0,118.0,2022-04-28,3.0,181.0,14.0,41.0,8.0,195.0,195.0,12.9,23.3
21,P023,180.0,118.0,2022-04-28,3.0,172.0,12.0,41.0,3.0,184.0,184.0,12.9,23.3
22,P023,180.0,118.0,2022-04-28,3.0,15.0,0.0,43.0,4.0,15.0,15.0,12.9,23.3
23,P023,180.0,118.0,2022-04-28,3.0,122.0,7.0,45.0,3.0,129.0,129.0,12.9,23.3
0,P023,180.0,119.0,2022-04-29,4.0,77.0,7.0,46.0,3.0,84.0,84.0,16.8,25.9
1,P023,180.0,119.0,2022-04-29,4.0,104.0,6.0,46.0,2.0,110.0,110.0,16.8,25.9
2,P023,180.0,119.0,2022-04-29,4.0,50.0,5.0,46.0,1.0,55.0,55.0,16.8,25.9
3,P023,180.0,119.0,2022-04-29,4.0,0.0,0.0,46.0,1.0,0.0,0.0,16.8,25.9
4,P023,180.0,119.0,2022-04-29,4.0,9.0,1.0,46.0,1.0,10.0,10.0,16.8,25.9
5,P023,180.0,119.0,2022-04-29,4.0,21.0,12.0,46.0,1.0,33.0,33.0,16.8,25.9
6,P023,180.0,119.0,2022-04-29,4.0,11.0,8.0,45.0,1.0,19.0,19.0,16.8,25.9
7,P023,180.0,119.0,2022-04-29,4.0,3.0,59.0,38.0,4.0,62.0,62.0,16.8,25.9
8,P023,180.0,119.0,2022-04-29,4.0,0.0,103.0,34.0,8.0,103.0,103.0,16.8,25.9
9,P023,180.0,119.0,2022-04-29,4.0,6.0,98.0,27.0,9.0,104.0,104.0,16.8,25.9
10,P023,180.0,119.0,2022-04-29,4.0,12.0,220.0,20.0,9.0,232.0,232.0,16.8,25.9
11,P023,180.0,119.0,2022-04-29,4.0,16.0,191.0,17.0,3.0,207.0,207.0,16.8,25.9
12,P023,180.0,119.0,2022-04-29,4.0,2.0,104.0,16.0,6.0,106.0,106.0,16.8,25.9
13,P023,180.0,119.0,2022-04-29,4.0,2.0,39.0,15.0,7.0,41.0,41.0,16.8,25.9
14,P023,180.0,119.0,2022-04-29,4.0,0.0,6.0,14.0,7.0,6.0,6.0,16.8,25.9
15,P023,180.0,119.0,2022-04-29,4.0,0.0,20.0,14.0,7.0,20.0,20.0,16.8,25.9
16,P023,180.0,119.0,2022-04-29,4.0,8.0,157.0,17.0,7.0,165.0,165.0,16.8,25.9
17,P023,180.0,119.0,2022-04-29,4.0,95.0,46.0,28.0,7.0,141.0,141.0,16.8,25.9
18,P023,180.0,119.0,2022-04-29,4.0,134.0,61.0,32.0,6.0,195.0,195.0,16.8,25.9
19,P023,180.0,119.0,2022-04-29,4.0,103.0,11.0,37.0,5.0,114.0,114.0,16.8,25.9
20,P023,180.0,119.0,2022-04-29,4.0,268.0,21.0,38.0,3.0,289.0,289.0,16.8,25.9
21,P023,180.0,119.0,2022-04-29,4.0,48.0,4.0,40.0,4.0,52.0,52.0,16.8,25.9
22,P023,180.0,119.0,2022-04-29,4.0,152.0,10.0,42.0,5.2,162.0,162.0,16.8,25.9
23,P023,180.0,119.0,2022-04-29,4.0,70.0,5.0,44.0,4.0,75.0,75.0,16.8,25.9
0,P023,180.0,120.0,2022-04-30,5.0,218.0,12.0,61.0,5.0,230.0,230.0,15.7,27.3
1,P023,180.0,120.0,2022-04-30,5.0,84.0,4.0,62.0,4.0,88.0,88.0,15.7,27.3
2,P023,180.0,120.0,2022-04-30,5.0,104.0,11.0,62.0,3.0,115.0,115.0,15.7,27.3
3,P023,180.0,120.0,2022-04-30,5.0,85.0,4.0,62.0,1.0,89.0,89.0,15.7,27.3
4,P023,180.0,120.0,2022-04-30,5.0,100.0,14.0,62.0,1.0,114.0,114.0,15.7,27.3
5,P023,180.0,120.0,2022-04-30,5.0,30.0,11.0,61.0,1.0,41.0,41.0,15.7,27.3
6,P023,180.0,120.0,2022-04-30,5.0,57.0,20.0,58.0,2.0,77.0,77.0,15.7,27.3
7,P023,180.0,120.0,2022-04-30,5.0,8.0,89.0,54.0,1.0,97.0,97.0,15.7,27.3
8,P023,180.0,120.0,2022-04-30,5.0,2.0,54.0,34.0,4.0,56.0,56.0,15.7,27.3
9,P023,180.0,120.0,2022-04-30,5.0,10.0,265.0,33.0,4.0,275.0,275.0,15.7,27.3
10,P023,180.0,120.0,2022-04-30,5.0,4.0,140.0,30.0,7.0,144.0,144.0,15.7,27.3
11,P023,180.0,120.0,2022-04-30,5.0,3.0,61.0,29.0,3.0,64.0,64.0,15.7,27.3
12,P023,180.0,120.0,2022-04-30,5.0,3.0,76.0,31.0,6.0,79.0,79.0,15.7,27.3
13,P023,180.0,120.0,2022-04-30,5.0,59.0,138.0,36.0,7.0,197.0,197.0,15.7,27.3
14,P023,180.0,120.0,2022-04-30,5.0,11.0,52.0,36.0,6.0,63.0,63.0,15.7,27.3
15,P023,180.0,120.0,2022-04-30,5.0,8.0,58.0,33.0,5.0,66.0,66.0,15.7,27.3
16,P023,180.0,120.0,2022-04-30,5.0,33.0,39.0,34.0,3.0,72.0,72.0,15.7,27.3
17,P023,180.0,120.0,2022-04-30,5.0,106.0,8.0,41.0,1.0,114.0,114.0,15.7,27.3
18,P023,180.0,120.0,2022-04-30,5.0,100.0,17.0,46.0,2.0,117.0,117.0,15.7,27.3
19,P023,180.0,120.0,2022-04-30,5.0,185.0,14.0,49.0,3.0,199.0,199.0,15.7,27.3
20,P023,180.0,120.0,2022-04-30,5.0,85.0,7.0,50.0,7.0,92.0,92.0,15.7,27.3
21,P023,180.0,120.0,2022-04-30,5.0,115.0,9.0,53.0,8.0,124.0,124.0,15.7,27.3
22,P023,180.0,120.0,2022-04-30,5.0,14.0,2.0,55.0,7.0,16.0,16.0,15.7,27.3
23,P023,180.0,120.0,2022-04-30,5.0,120.0,14.0,58.0,4.0,134.0,134.0,15.7,27.3
0,P023,180.0,121.0,2022-05-01,6.0,53.0,6.0,60.0,4.0,59.0,59.0,14.5,20.7
1,P023,180.0,121.0,2022-05-01,6.0,42.0,5.0,60.0,5.0,47.0,47.0,14.5,20.7
2,P023,180.0,121.0,2022-05-01,6.0,27.0,6.0,60.0,3.0,33.0,33.0,14.5,20.7
3,P023,180.0,121.0,2022-05-01,6.0,0.0,10.0,60.0,1.0,10.0,10.0,14.5,20.7
4,P023,180.0,121.0,2022-05-01,6.0,17.0,9.0,60.0,1.0,26.0,26.0,14.5,20.7
5,P023,180.0,121.0,2022-05-01,6.0,29.0,6.0,60.0,3.0,35.0,35.0,14.5,20.7
6,P023,180.0,121.0,2022-05-01,6.0,86.0,17.0,59.0,4.0,103.0,103.0,14.5,20.7
7,P023,180.0,121.0,2022-05-01,6.0,0.0,64.0,55.0,4.0,64.0,64.0,14.5,20.7
8,P023,180.0,121.0,2022-05-01,6.0,4.0,18.0,55.0,2.0,22.0,22.0,14.5,20.7
9,P023,180.0,121.0,2022-05-01,6.0,12.0,68.0,51.0,1.0,80.0,80.0,14.5,20.7
10,P023,180.0,121.0,2022-05-01,6.0,0.0,16.0,48.0,5.0,16.0,16.0,14.5,20.7
11,P023,180.0,121.0,2022-05-01,6.0,8.0,182.0,42.0,2.0,190.0,190.0,14.5,20.7
12,P023,180.0,121.0,2022-05-01,6.0,0.0,54.0,41.0,4.0,54.0,54.0,14.5,20.7
13,P023,180.0,121.0,2022-05-01,6.0,2.0,120.0,32.0,6.0,122.0,122.0,14.5,20.7
14,P023,180.0,121.0,2022-05-01,6.0,17.0,339.0,19.0,7.0,356.0,356.0,14.5,20.7
15,P023,180.0,121.0,2022-05-01,6.0,5.0,135.0,14.0,5.0,140.0,140.0,14.5,20.7
16,P023,180.0,121.0,2022-05-01,6.0,41.0,132.0,17.0,6.0,173.0,173.0,14.5,20.7
17,P023,180.0,121.0,2022-05-01,6.0,151.0,9.0,35.0,5.0,160.0,160.0,14.5,20.7
